year,make,model,vehicle_class,pricing_group,classification_source,review_status,is_commercial
2010,BMW,135i,coupe,Coupe,manual_bulk_review,ok,false
2010,BMW,328i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,M3,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,335i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,528i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,535i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,550i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,X3,suv,SUV,rules_model,ok,false
2010,BMW,750i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,750Li,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,760Li,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,Z4,coupe,Coupe,rules_model,ok,false
2010,BMW,M6,coupe,Coupe,manual_bulk_review,ok,false
2010,BMW,650i,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,M5,sedan,Sedan,manual_bulk_review,ok,false
2010,BMW,X6,suv,SUV,rules_model,ok,false
2010,BMW,X5,suv,SUV,rules_model,ok,false
2010,Buick,LaCrosse,sedan,Sedan,manual_bulk_review,ok,false
2010,Buick,Lucerne,sedan,Sedan,manual_bulk_review,ok,false
2010,Buick,Enclave,sedan,Sedan,rules_model,ok,false
2010,Cadillac,CTS,sedan,Sedan,manual_bulk_review,ok,false
2010,Cadillac,STS,sedan,Sedan,manual_bulk_review,ok,false
2010,Cadillac,DTS,sedan,Sedan,manual_bulk_review,ok,false
2010,Cadillac,Escalade,suv,SUV,rules,ok,false
2010,Cadillac,SRX,suv,SUV,rules,ok,false
2010,Chevrolet,Aveo,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Camaro,coupe,Coupe,rules_model,ok,false
2010,Chevrolet,Corvette,coupe,Coupe,rules_model,ok,false
2010,Chevrolet,Cruze,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Impala,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Malibu,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Geo Prizm,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Cobalt,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Express,van,Van,manual_bulk_review,ok,false
2010,Chevrolet,Silverado,truck,Truck,rules_model,ok,false
2010,Chevrolet,Colorado,truck,Truck,rules_model,ok,false
2010,Chevrolet,HHR,sedan,Sedan,manual_bulk_review,ok,false
2010,Chevrolet,Captiva Sport,suv,SUV,rules,ok,false
2010,Chevrolet,Equinox,suv,SUV,rules_model,ok,false
2010,Chevrolet,Orlando,sedan,Sedan,rules_model,ok,false
2010,Chevrolet,Suburban,suv,SUV,rules_model,ok,false
2010,Chevrolet,Tahoe,suv,SUV,rules_model,ok,false
2010,Chevrolet,Traverse,suv,SUV,rules_model,ok,false
2010,Chevrolet,Avalanche,suv,SUV,rules,ok,false
2010,Chrysler,Sebring,coupe,Coupe,manual_bulk_review,ok,false
2010,Chrysler,300,sedan,Sedan,manual_bulk_review,ok,false
2010,Chrysler,300C,sedan,Sedan,manual_bulk_review,ok,false
2010,Chrysler,Town and Country,suv,SUV,rules,ok,false
2010,Chrysler,PT Cruiser,suv,SUV,rules,ok,false
2010,Dodge,Avenger,sedan,Sedan,manual_bulk_review,ok,false
2010,Dodge,Challenger,coupe,Coupe,rules_model,ok,false
2010,Dodge,Charger,sedan,Sedan,manual_bulk_review,ok,false
2010,Dodge,Caliber,sedan,Sedan,manual_bulk_review,ok,false
2010,Dodge,Viper,coupe,Coupe,manual_bulk_review,ok,false
2010,Dodge,Ram,truck,Truck,manual_bulk_review,ok,false
2010,Dodge,Dakota,truck,Truck,manual_bulk_review,ok,false
2010,Dodge,Ram Chassis Cab,truck,Truck,manual_bulk_review,ok,true
2010,Dodge,Sprinter,van,Van,rules_model,ok,false
2010,Dodge,Journey,van,Van,manual_bulk_review,ok,false
2010,Dodge,Nitro,suv,SUV,rules,ok,false
2010,Dodge,Grand Caravan,van,Van,rules_model,ok,false
2010,Ford,Crown Victoria,sedan,Sedan,manual_bulk_review,ok,false
2010,Ford,Focus,sedan,Sedan,manual_bulk_review,ok,false
2010,Ford,Fusion,sedan,Sedan,manual_bulk_review,ok,false
2010,Ford,Mustang,coupe,Coupe,rules_model,ok,false
2010,Ford,Taurus,sedan,Sedan,manual_bulk_review,ok,false
2010,Ford,'34,coupe,Coupe,manual_bulk_review,ok,false
2010,Ford,E-150,van,Van,manual_bulk_review,ok,false
2010,Ford,F-150,truck,Truck,rules_model,ok,false
2010,Ford,Ranger,truck,Truck,rules_model,ok,false
2010,Ford,F-250,truck,Truck,rules_model,ok,false
2010,Ford,F-350,truck,Truck,rules_model,ok,false
2010,Ford,F-450,truck,Truck,manual_bulk_review,ok,true
2010,Ford,F-550,truck,Truck,manual_bulk_review,ok,true
2010,Ford,Transit Connect,van,Van,rules_model,ok,false
2010,Ford,E-250,van,Van,manual_bulk_review,ok,false
2010,Ford,E-350,van,Van,manual_bulk_review,ok,false
2010,Ford,E-450,van,Van,manual_bulk_review,ok,false
2010,Ford,Edge,suv,SUV,rules_model,ok,false
2010,Ford,Escape,suv,SUV,rules_model,ok,false
2010,Ford,Expedition,suv,SUV,rules_model,ok,false
2010,Ford,Explorer,suv,SUV,rules_model,ok,false
2010,Ford,Flex,suv,SUV,rules,ok,false
2010,Ford,Explorer Sport Trac,suv,SUV,rules_model,ok,false
2010,GMC,Savana,van,Van,rules,ok,false
2010,GMC,Sierra,truck,Truck,rules_model,ok,false
2010,GMC,Canyon,truck,Truck,rules_model,ok,false
2010,GMC,Yukon XL,suv,SUV,manual_bulk_review,ok,false
2010,Honda,Accord,sedan,Sedan,rules_model,ok,false
2010,Honda,Civic,sedan,Sedan,rules_model,ok,false
2010,Honda,Insight,sedan,Sedan,manual_bulk_review,ok,false
2010,Honda,FCX Clarity,sedan,Sedan,rules_model,ok,false
2010,Honda,Fit,sedan,Sedan,manual_bulk_review,ok,false
2010,Honda,Ridgeline,truck,Truck,rules_model,ok,false
2010,Honda,Pilot,suv,SUV,rules_model,ok,false
2010,Honda,CR-V,suv,SUV,rules_model,ok,false
2010,Honda,Element,suv,SUV,rules,ok,false
2010,Honda,Odyssey,van,Van,rules_model,ok,false
2010,Honda,Accord Crosstour,sedan,Sedan,rules_model,ok,false
2010,Hyundai,Genesis Coupe,coupe,Coupe,rules,ok,false
2010,Hyundai,Sonata,sedan,Sedan,rules_model,ok,false
2010,Hyundai,Elantra,sedan,Sedan,rules_model,ok,false
2010,Hyundai,Azera,sedan,Sedan,manual_bulk_review,ok,false
2010,Hyundai,Accent,sedan,Sedan,rules_model,ok,false
2010,Hyundai,Genesis,sedan,Sedan,manual_bulk_review,ok,false
2010,Hyundai,Elantra Touring,sedan,Sedan,rules_model,ok,false
2010,Hyundai,Santa Fe,suv,SUV,rules_model,ok,false
2010,Hyundai,Tucson,suv,SUV,rules_model,ok,false
2010,Hyundai,Entourage,suv,SUV,rules,ok,false
2010,Hyundai,Veracruz,suv,SUV,rules,ok,false
2010,Infiniti,M35,sedan,Sedan,manual_bulk_review,ok,false
2010,Infiniti,M45,sedan,Sedan,manual_bulk_review,ok,false
2010,Infiniti,G37,sedan,Sedan,manual_bulk_review,ok,false
2010,Infiniti,EX35,suv,SUV,rules_model,ok,false
2010,Infiniti,FX35,suv,SUV,rules_model,ok,false
2010,Infiniti,QX56,suv,SUV,rules_model,ok,false
2010,Infiniti,FX50,suv,SUV,rules_model,ok,false
2010,Jeep,Wrangler,suv,SUV,rules_model,ok,false
2010,Jeep,Liberty,suv,SUV,manual_bulk_review,ok,false
2010,Jeep,Cherokee,suv,SUV,rules_model,ok,false
2010,Jeep,Compass,suv,SUV,rules_model,ok,false
2010,Jeep,Patriot,sedan,Sedan,rules_model,ok,false
2010,Jeep,Commander,suv,SUV,rules,ok,false
2010,Jeep,Grand Cherokee,suv,SUV,rules_model,ok,false
2010,Kia,Rio,sedan,Sedan,rules_model,ok,false
2010,Kia,Forte,sedan,Sedan,rules_model,ok,false
2010,Kia,Rondo,sedan,Sedan,manual_bulk_review,ok,false
2010,Kia,Optima,sedan,Sedan,rules_model,ok,false
2010,Kia,Soul,suv,SUV,rules,ok,false
2010,Kia,Borrego,suv,SUV,rules,ok,false
2010,Kia,Sedona,van,Van,rules_model,ok,false
2010,Kia,Sportage,suv,SUV,rules_model,ok,false
2010,Lexus,GS,sedan,Sedan,manual_bulk_review,ok,false
2010,Lexus,LS,coupe,Coupe,manual_bulk_review,ok,false
2010,Lexus,SC,coupe,Coupe,manual_bulk_review,ok,false
2010,Lexus,IS,sedan,Sedan,manual_bulk_review,ok,false
2010,Lexus,ES,sedan,Sedan,manual_bulk_review,ok,false
2010,Lexus,LX,suv,SUV,rules,ok,false
2010,Lexus,RX,suv,SUV,rules,ok,false
2010,Lexus,GX,suv,SUV,rules,ok,false
2010,Lincoln,MKZ,sedan,Sedan,manual_bulk_review,ok,false
2010,Lincoln,Town Car,sedan,Sedan,manual_bulk_review,ok,false
2010,Lincoln,MKS,sedan,Sedan,manual_bulk_review,ok,false
2010,Lincoln,MKT,suv,SUV,rules,ok,false
2010,Lincoln,MKX,suv,SUV,rules,ok,false
2010,Lincoln,Navigator,suv,SUV,rules,ok,false
2010,Mazda,MX-5,suv,SUV,rules_model,ok,false
2010,Mazda,RX-8,coupe,Coupe,manual_bulk_review,ok,false
2010,Mazda,Mazda3,sedan,Sedan,rules_model,ok,false
2010,Mazda,Mazda5,sedan,Sedan,rules_model,ok,false
2010,Mazda,Mazda6,sedan,Sedan,rules_model,ok,false
2010,Mazda,B-Series,truck,Truck,manual_bulk_review,ok,false
2010,Mazda,Tribute,suv,SUV,rules,ok,false
2010,Mazda,CX-7,suv,SUV,rules_model,ok,false
2010,Mazda,CX-9,suv,SUV,rules,ok,false
2010,Mercedes-Benz,SLK-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,E-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,CLS-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,C-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,S-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,CL-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,Sprinter,van,Van,rules_model,ok,false
2010,Mercedes-Benz,M-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,GL-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,G-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,GLK-Class,sedan,Sedan,rules_model,ok,false
2010,Mercedes-Benz,R-Class,sedan,Sedan,rules_model,ok,false
2010,Mini,Cooper,sedan,Sedan,manual_bulk_review,ok,false
2010,Mini,Clubman,sedan,Sedan,manual_bulk_review,ok,false
2010,Mini,Cooper Convertible,coupe,Coupe,manual_bulk_review,ok,false
2010,Mini,Hardtop,sedan,Sedan,manual_bulk_review,ok,false
2010,Mitsubishi,Lancer,sedan,Sedan,manual_bulk_review,ok,false
2010,Mitsubishi,Galant,sedan,Sedan,manual_bulk_review,ok,false
2010,Mitsubishi,Eclipse,coupe,Coupe,manual_bulk_review,ok,false
2010,Mitsubishi,Diamante,sedan,Sedan,manual_bulk_review,ok,false
2010,Mitsubishi,Lancer SportBack,sedan,Sedan,rules,ok,false
2010,Mitsubishi,Lancer Evolution,sedan,Sedan,manual_bulk_review,ok,false
2010,Mitsubishi,Raider,truck,Truck,manual_bulk_review,ok,false
2010,Mitsubishi,Outlander,sedan,Sedan,rules_model,ok,false
2010,Mitsubishi,Endeavor,suv,SUV,rules,ok,false
2010,Nissan,GT-R,coupe,Coupe,manual_bulk_review,ok,false
2010,Nissan,Versa,sedan,Sedan,rules_model,ok,false
2010,Nissan,Altima,sedan,Sedan,rules_model,ok,false
2010,Nissan,370Z,coupe,Coupe,manual_bulk_review,ok,false
2010,Nissan,Sentra,sedan,Sedan,rules_model,ok,false
2010,Nissan,Maxima,sedan,Sedan,rules_model,ok,false
2010,Nissan,Frontier,truck,Truck,rules_model,ok,false
2010,Nissan,Titan,truck,Truck,rules_model,ok,false
2010,Nissan,Pathfinder,suv,SUV,rules_model,ok,false
2010,Nissan,Rogue,suv,SUV,rules_model,ok,false
2010,Nissan,Murano,suv,SUV,rules_model,ok,false
2010,Nissan,Armada,suv,SUV,rules_model,ok,false
2010,Nissan,Xterra,suv,SUV,rules,ok,false
2010,Porsche,911,coupe,Coupe,rules_model,ok,false
2010,Porsche,Boxster,coupe,Coupe,rules_model,ok,false
2010,Porsche,Cayman,coupe,Coupe,rules_model,ok,false
2010,Porsche,Panamera,sedan,Sedan,manual_bulk_review,ok,false
2010,Porsche,Cayenne,suv,SUV,rules,ok,false
2010,Subaru,Legacy,sedan,Sedan,rules_model,ok,false
2010,Subaru,Impreza,sedan,Sedan,rules_model,ok,false
2010,Subaru,Outback,suv,SUV,rules_model,ok,false
2010,Subaru,Forester,suv,SUV,rules_model,ok,false
2010,Subaru,B9 Tribeca,suv,SUV,rules,ok,false
2010,Tesla,Roadster,coupe,Coupe,manual_bulk_review,ok,false
2010,Toyota,Scion tC,coupe,Coupe,manual_bulk_review,ok,false
2010,Toyota,Corolla,sedan,Sedan,rules_model,ok,false
2010,Toyota,Prius,sedan,Sedan,rules_model,ok,false
2010,Toyota,Yaris,sedan,Sedan,manual_bulk_review,ok,false
2010,Toyota,Avalon,sedan,Sedan,rules_model,ok,false
2010,Toyota,Corolla Matrix,sedan,Sedan,rules_model,ok,false
2010,Toyota,Camry,sedan,Sedan,rules_model,ok,false
2010,Toyota,Scion xD,sedan,Sedan,manual_bulk_review,ok,false
2010,Toyota,FCHV-adv,suv,SUV,manual_bulk_review,ok,false
2010,Toyota,Celica,coupe,Coupe,manual_bulk_review,ok,false
2010,Toyota,Paseo,coupe,Coupe,manual_bulk_review,ok,false
2010,Toyota,Tacoma,truck,Truck,rules_model,ok,false
2010,Toyota,Tundra,truck,Truck,rules_model,ok,false
2010,Toyota,Scion xB,suv,SUV,rules,ok,false
2010,Toyota,Land Cruiser,suv,SUV,rules,ok,false
2010,Toyota,Highlander,suv,SUV,rules_model,ok,false
2010,Toyota,4Runner,suv,SUV,rules_model,ok,false
2010,Toyota,RAV4,suv,SUV,rules_model,ok,false
2010,Toyota,FJ Cruiser,suv,SUV,rules,ok,false
2010,Toyota,Sienna,van,Van,rules_model,ok,false
2010,Toyota,Sequoia,suv,SUV,rules_model,ok,false
2010,Toyota,Venza,suv,SUV,rules,ok,false
2010,Volkswagen,Golf,sedan,Sedan,manual_bulk_review,ok,false
2010,Volkswagen,Passat,sedan,Sedan,manual_bulk_review,ok,false
2010,Volkswagen,Jetta,coupe,Coupe,rules_model,ok,false
2010,Volkswagen,GTI,sedan,Sedan,manual_bulk_review,ok,false
2010,Volkswagen,Eos,coupe,Coupe,manual_bulk_review,ok,false
2010,Volkswagen,Beetle,sedan,Sedan,rules_model,ok,false
2010,Volkswagen,Jetta SportWagen,coupe,Coupe,rules_model,ok,false
2010,Volkswagen,Routan,suv,SUV,rules,ok,false
2010,Volkswagen,Touareg,suv,SUV,manual_bulk_review,ok,false
2010,Volkswagen,Tiguan,suv,SUV,rules,ok,false
2010,Volvo,S80,sedan,Sedan,rules_model,ok,false
2010,Volvo,XC60,suv,SUV,manual_bulk_review,ok,false
2010,Volvo,XC70,suv,SUV,manual_bulk_review,ok,false
2010,Volvo,S40,sedan,Sedan,rules_model,ok,false
2010,Volvo,V50,sedan,Sedan,manual_bulk_review,ok,false
2010,Volvo,C70,sedan,Sedan,manual_bulk_review,ok,false
2010,Volvo,V70,sedan,Sedan,manual_bulk_review,ok,false
2010,Volvo,XC90,suv,SUV,manual_bulk_review,ok,false
2010,Volvo,C30,sedan,Sedan,manual_bulk_review,ok,false
2010,Volvo,F12 w/F7 Cab,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,F6 w/F7 Cab,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,VT,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,WG,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,WHEB,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,WAH,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,FE,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,CWG,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,VN,truck,Truck,manual_bulk_review,ok,true
2010,Volvo,NE42,truck,Truck,manual_bulk_review,ok,true
2011,Acura,RL,sedan,Sedan,rules_model,ok,false
2011,Acura,TL,sedan,Sedan,rules_model,ok,false
2011,Acura,TSX,sedan,Sedan,rules_model,ok,false
2011,Acura,ZDX,suv,SUV,rules,ok,false
2011,Acura,RDX,suv,SUV,rules_model,ok,false
2011,Acura,MDX,suv,SUV,rules_model,ok,false
2011,Audi,TT,coupe,Coupe,rules_model,ok,false
2011,Audi,A4,sedan,Sedan,rules_model,ok,false
2011,Audi,S4,sedan,Sedan,rules_model,ok,false
2011,Audi,A6,sedan,Sedan,rules_model,ok,false
2011,Audi,A8,sedan,Sedan,rules_model,ok,false
2011,Audi,A3,sedan,Sedan,rules_model,ok,false
2011,Audi,S6,sedan,Sedan,rules_model,ok,false
2011,Audi,A5,sedan,Sedan,rules_model,ok,false
2011,Audi,S5,sedan,Sedan,rules_model,ok,false
2011,Audi,R8,coupe,Coupe,manual_bulk_review,ok,false
2011,Audi,TTS,coupe,Coupe,rules_model,ok,false
2011,Audi,Q7,suv,SUV,rules_model,ok,false
2011,Audi,Q5,suv,SUV,rules_model,ok,false
2011,BMW,128i,coupe,Coupe,manual_bulk_review,ok,false
2011,BMW,135i,coupe,Coupe,manual_bulk_review,ok,false
2011,BMW,328i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,M3,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,335i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,528i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,535i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,550i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,740i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,740Li,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,750i,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,750Li,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,760Li,sedan,Sedan,manual_bulk_review,ok,false
2011,BMW,Z4,coupe,Coupe,rules_model,ok,false
2011,BMW,X6,suv,SUV,rules_model,ok,false
2011,BMW,X5,suv,SUV,rules_model,ok,false
2011,BMW,X3,suv,SUV,rules_model,ok,false
2011,Buick,LaCrosse,sedan,Sedan,manual_bulk_review,ok,false
2011,Buick,Regal,sedan,Sedan,manual_bulk_review,ok,false
2011,Buick,Lucerne,sedan,Sedan,manual_bulk_review,ok,false
2011,Buick,Enclave,sedan,Sedan,rules_model,ok,false
2011,Cadillac,CTS,sedan,Sedan,manual_bulk_review,ok,false
2011,Cadillac,STS,sedan,Sedan,manual_bulk_review,ok,false
2011,Cadillac,DTS,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Aveo,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Camaro,coupe,Coupe,rules_model,ok,false
2011,Chevrolet,Caprice Police Vehicle,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Corvette,coupe,Coupe,rules_model,ok,false
2011,Chevrolet,Cruze,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Impala,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Malibu,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Spark,coupe,Coupe,manual_bulk_review,ok,false
2011,Chevrolet,Volt,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Geo Prizm,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Express,van,Van,manual_bulk_review,ok,false
2011,Chevrolet,Silverado,truck,Truck,rules_model,ok,false
2011,Chevrolet,Colorado,truck,Truck,rules_model,ok,false
2011,Chevrolet,HHR,sedan,Sedan,manual_bulk_review,ok,false
2011,Chevrolet,Captiva Sport,suv,SUV,rules,ok,false
2011,Chevrolet,Equinox,suv,SUV,rules_model,ok,false
2011,Chevrolet,Orlando,sedan,Sedan,rules_model,ok,false
2011,Chevrolet,Suburban,suv,SUV,rules_model,ok,false
2011,Chevrolet,Tahoe,suv,SUV,rules_model,ok,false
2011,Chevrolet,Traverse,suv,SUV,rules_model,ok,false
2011,Chrysler,300,sedan,Sedan,manual_bulk_review,ok,false
2011,Chrysler,200,sedan,Sedan,manual_bulk_review,ok,false
2011,Chrysler,300C,sedan,Sedan,manual_bulk_review,ok,false
2011,Chrysler,Town and Country,suv,SUV,rules,ok,false
2011,Dodge,Avenger,sedan,Sedan,manual_bulk_review,ok,false
2011,Dodge,Challenger,coupe,Coupe,rules_model,ok,false
2011,Dodge,Charger,sedan,Sedan,manual_bulk_review,ok,false
2011,Dodge,Caliber,sedan,Sedan,manual_bulk_review,ok,false
2011,Dodge,Ram,truck,Truck,manual_bulk_review,ok,false
2011,Dodge,Journey,van,Van,manual_bulk_review,ok,false
2011,Dodge,Dakota,truck,Truck,manual_bulk_review,ok,false
2011,Dodge,Grand Caravan,van,Van,rules_model,ok,false
2011,Dodge,Sprinter,van,Van,rules_model,ok,false
2011,Dodge,Durango,suv,SUV,rules,ok,false
2011,Ford,Crown Victoria,sedan,Sedan,manual_bulk_review,ok,false
2011,Ford,Focus,sedan,Sedan,manual_bulk_review,ok,false
2011,Ford,Fusion,sedan,Sedan,manual_bulk_review,ok,false
2011,Ford,Mustang,coupe,Coupe,rules_model,ok,false
2011,Ford,Taurus,sedan,Sedan,manual_bulk_review,ok,false
2011,Ford,Fiesta,sedan,Sedan,manual_bulk_review,ok,false
2011,Ford,'34,coupe,Coupe,manual_bulk_review,ok,false
2011,Ford,E-150,van,Van,manual_bulk_review,ok,false
2011,Ford,F-150,truck,Truck,rules_model,ok,false
2011,Ford,Ranger,truck,Truck,rules_model,ok,false
2011,Ford,F-250,truck,Truck,rules_model,ok,false
2011,Ford,F-350,truck,Truck,rules_model,ok,false
2011,Ford,F-450,truck,Truck,manual_bulk_review,ok,true
2011,Ford,F-550,truck,Truck,manual_bulk_review,ok,true
2011,Ford,Transit Connect,van,Van,rules_model,ok,false
2011,Ford,E-250,van,Van,manual_bulk_review,ok,false
2011,Ford,E-350,van,Van,manual_bulk_review,ok,false
2011,Ford,E-450,van,Van,manual_bulk_review,ok,false
2011,Ford,Edge,suv,SUV,rules_model,ok,false
2011,Ford,Escape,suv,SUV,rules_model,ok,false
2011,Ford,Expedition,suv,SUV,rules_model,ok,false
2011,Ford,Explorer,suv,SUV,rules_model,ok,false
2011,Ford,Flex,suv,SUV,rules,ok,false
2011,GMC,Savana,van,Van,rules,ok,false
2011,GMC,Sierra,truck,Truck,rules_model,ok,false
2011,GMC,Canyon,truck,Truck,rules_model,ok,false
2011,GMC,Yukon XL,suv,SUV,manual_bulk_review,ok,false
2011,Honda,Accord,sedan,Sedan,rules_model,ok,false
2011,Honda,Civic,sedan,Sedan,rules_model,ok,false
2011,Honda,Insight,sedan,Sedan,manual_bulk_review,ok,false
2011,Honda,FCX Clarity,sedan,Sedan,rules_model,ok,false
2011,Honda,Fit,sedan,Sedan,manual_bulk_review,ok,false
2011,Honda,CR-Z,coupe,Coupe,manual_bulk_review,ok,false
2011,Honda,Ridgeline,truck,Truck,rules_model,ok,false
2011,Honda,Pilot,suv,SUV,rules_model,ok,false
2011,Honda,CR-V,suv,SUV,rules_model,ok,false
2011,Honda,Element,suv,SUV,rules,ok,false
2011,Honda,Odyssey,van,Van,rules_model,ok,false
2011,Honda,Accord Crosstour,sedan,Sedan,rules_model,ok,false
2011,Hyundai,Equus,sedan,Sedan,manual_bulk_review,ok,false
2011,Hyundai,Genesis Coupe,coupe,Coupe,rules,ok,false
2011,Hyundai,Sonata,sedan,Sedan,rules_model,ok,false
2011,Hyundai,Elantra,sedan,Sedan,rules_model,ok,false
2011,Hyundai,Azera,sedan,Sedan,manual_bulk_review,ok,false
2011,Hyundai,Accent,sedan,Sedan,rules_model,ok,false
2011,Hyundai,Genesis,sedan,Sedan,manual_bulk_review,ok,false
2011,Hyundai,Santa Fe,suv,SUV,rules_model,ok,false
2011,Hyundai,Tucson,suv,SUV,rules_model,ok,false
2011,Hyundai,Entourage,suv,SUV,rules,ok,false
2011,Hyundai,Veracruz,suv,SUV,rules,ok,false
2011,Infiniti,G37,sedan,Sedan,manual_bulk_review,ok,false
2011,Infiniti,EX35,suv,SUV,rules_model,ok,false
2011,Infiniti,QX56,suv,SUV,rules_model,ok,false
2011,Infiniti,FX50,suv,SUV,rules_model,ok,false
2011,Jeep,Wrangler,suv,SUV,rules_model,ok,false
2011,Jeep,Liberty,suv,SUV,manual_bulk_review,ok,false
2011,Jeep,Cherokee,suv,SUV,rules_model,ok,false
2011,Jeep,Compass,suv,SUV,rules_model,ok,false
2011,Jeep,Patriot,sedan,Sedan,rules_model,ok,false
2011,Jeep,Grand Cherokee,suv,SUV,rules_model,ok,false
2011,Kia,Rio,sedan,Sedan,rules_model,ok,false
2011,Kia,Forte,sedan,Sedan,rules_model,ok,false
2011,Kia,Rondo,sedan,Sedan,manual_bulk_review,ok,false
2011,Kia,Optima,sedan,Sedan,rules_model,ok,false
2011,Kia,Soul,suv,SUV,rules,ok,false
2011,Kia,Borrego,suv,SUV,rules,ok,false
2011,Kia,Sedona,van,Van,rules_model,ok,false
2011,Kia,Sorento,suv,SUV,rules_model,ok,false
2011,Kia,Sportage,suv,SUV,rules_model,ok,false
2011,Lexus,GS,sedan,Sedan,manual_bulk_review,ok,false
2011,Lexus,LS,coupe,Coupe,manual_bulk_review,ok,false
2011,Lexus,SC,coupe,Coupe,manual_bulk_review,ok,false
2011,Lexus,IS,sedan,Sedan,manual_bulk_review,ok,false
2011,Lexus,ES,sedan,Sedan,manual_bulk_review,ok,false
2011,Lexus,CT,sedan,Sedan,manual_bulk_review,ok,false
2011,Lexus,LX,suv,SUV,rules,ok,false
2011,Lexus,RX,suv,SUV,rules,ok,false
2011,Lexus,GX,suv,SUV,rules,ok,false
2011,Lincoln,MKZ,sedan,Sedan,manual_bulk_review,ok,false
2011,Lincoln,Town Car,sedan,Sedan,manual_bulk_review,ok,false
2011,Lincoln,MKS,sedan,Sedan,manual_bulk_review,ok,false
2011,Lincoln,MKT,suv,SUV,rules,ok,false
2011,Lincoln,MKX,suv,SUV,rules,ok,false
2011,Lincoln,Navigator,suv,SUV,rules,ok,false
2011,Mazda,MX-5,suv,SUV,rules_model,ok,false
2011,Mazda,RX-8,coupe,Coupe,manual_bulk_review,ok,false
2011,Mazda,Mazda3,sedan,Sedan,rules_model,ok,false
2011,Mazda,Mazda5,sedan,Sedan,rules_model,ok,false
2011,Mazda,Mazda6,sedan,Sedan,rules_model,ok,false
2011,Mazda,Mazda2,sedan,Sedan,manual_bulk_review,ok,false
2011,Mazda,Tribute,suv,SUV,rules,ok,false
2011,Mazda,CX-7,suv,SUV,rules_model,ok,false
2011,Mazda,CX-9,suv,SUV,rules,ok,false
2011,Mercedes-Benz,SL-Class,sedan,Sedan,rules_model,ok,false
2011,Mercedes-Benz,SLK-Class,sedan,Sedan,rules_model,ok,false
2011,Mercedes-Benz,E-Class,sedan,Sedan,rules_model,ok,false
2011,Mercedes-Benz,CLS-Class,sedan,Sedan,rules_model,ok,false
2011,Mercedes-Benz,C-Class,sedan,Sedan,rules_model,ok,false
